no.,Shipment Invoice No.,SCT Ref.No,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL WH,DSV Indoor,DSV Al Markaz,AAA Storage,DSV Outdoor,DSV MZP,MOSB,Hauler Indoor,JDN MZD,Shifting,MIR,SHU,DAS,AGI,Source_Sheet,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location,Status_Location_Date,Status_Storage,wh handling,site handling,total handling,minus,final handling,SQM,Vendor,Source_Vendor,MOSB.1,Source_File,Status_Location_YearMonth,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location
58,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.537,1.0,Outdoor,Steel support,120.0,85.0,100.0,1.02,1214,1214.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-09,,"Case List, RIL",,1.0,site,DAS,2024-11-09,site,0,1,1,1,2,1.02,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
59,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.503,1.0,Outdoor,Connection module active,287.2,197.2,162.8,9.220314752,1060,1504.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-12-04,,"Case List, RIL",,1.0,site,DAS,2024-12-04,site,0,1,1,1,2,5.66,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
60,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.505,1.0,Outdoor,Connection module passive,217.2,107.2,144.0,3.35287296,440,623.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-26,,"Case List, RIL",,1.0,site,DAS,2024-11-26,site,0,1,1,1,2,2.33,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
61,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.515,1.0,Outdoor,Connection module active,307.2,197.2,174.8,10.589356032,1250,1766.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,6.06,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
62,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.516,1.0,Outdoor,Connection module active,203.2,177.2,142.8,5.141805312,480,766.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,3.6,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
63,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.517,1.0,Outdoor,Connection module active,223.2,207.2,162.8,7.529018112,980,1355.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-08-31,,"Case List, RIL",,1.0,site,DAS,2024-08-31,site,0,1,1,1,2,4.62,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
64,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.518,1.0,Outdoor,Connection module active,203.2,177.2,142.8,5.141805312,480,767.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,3.6,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
65,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.608,1.0,Outdoor,Connection module active,203.2,177.2,142.8,5.141805312,480,771.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,3.6,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
66,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.535,1.0,Outdoor, Preassembled Accessories,115.0,85.0,51.0,0.498525,47,94.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-03,,"Case List, RIL",,1.0,site,DAS,2024-10-03,site,0,1,1,1,2,0.98,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
67,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.558,1.0,Outdoor,Connection module active,307.2,207.2,164.8,10.489823232,1060,1548.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-12-16,,"Case List, RIL",,1.0,site,DAS,2024-12-16,site,0,1,1,1,2,6.37,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
68,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.508,1.0,Outdoor,Connection module active,213.2,167.2,172.8,6.159808511999999,720,1027.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-19,,"Case List, RIL",,1.0,site,DAS,2024-11-19,site,0,1,1,1,2,3.56,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
69,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.511,1.0,Outdoor,Connection module active,193.2,177.2,142.8,4.888763711999999,480,755.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-26,,"Case List, RIL",,1.0,site,DAS,2024-11-26,site,0,1,1,1,2,3.42,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
70,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.512,1.0,Outdoor,Connection module active,193.2,177.2,142.8,4.888763711999999,480,755.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-19,,"Case List, RIL",,1.0,site,DAS,2024-11-19,site,0,1,1,1,2,3.42,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
71,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.513,1.0,Outdoor,Connection module active,307.2,207.2,164.8,10.489823232,1250,1744.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-12-21,,"Case List, RIL",,1.0,site,DAS,2024-12-21,site,0,1,1,1,2,6.37,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
72,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.557,1.0,Outdoor,Connection module active,223.2,197.2,172.8,7.605798911999999,980,1339.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-26,,"Case List, RIL",,1.0,site,DAS,2024-11-26,site,0,1,1,1,2,4.4,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
73,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.561,1.0,Outdoor,Connection module passive,217.2,107.2,174.0,4.05138816,490,701.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,2.33,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
74,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.562,1.0,Outdoor,Connection module passive,157.2,107.2,142.8,2.406442752,280,415.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,1.69,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
75,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.564,1.0,Outdoor,Connection module active,337.2,227.2,164.8,12.625631232,1100,1656.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-12-04,,"Case List, RIL",,1.0,site,DAS,2024-12-04,site,0,1,1,1,2,7.66,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
76,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.565,1.0,Outdoor,Connection module active,337.2,227.2,164.8,12.625631232,1090,1646.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-12-21,,"Case List, RIL",,1.0,site,DAS,2024-12-21,site,0,1,1,1,2,7.66,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
77,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.507,1.0,Outdoor,Connection module passive,457.2,107.2,152.8,7.489009152,600,959.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-12-16,,"Case List, RIL",,1.0,site,DAS,2024-12-16,site,0,1,1,1,2,4.9,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
78,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.509,1.0,Outdoor,Connection module passive,457.2,107.2,152.8,7.489009152,600,959.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-12-16,,"Case List, RIL",,1.0,site,DAS,2024-12-16,site,0,1,1,1,2,4.9,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
79,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.514,1.0,Outdoor,Connection module passive,387.2,217.2,174.8,14.700652032,650,1263.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-12-21,,"Case List, RIL",,1.0,site,DAS,2024-12-21,site,0,1,1,1,2,8.41,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
80,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.599,1.0,Outdoor,Connection module passive,467.2,147.2,144.8,9.958162432,600,1071.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-12-21,,"Case List, RIL",,1.0,site,DAS,2024-12-21,site,0,1,1,1,2,6.88,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
81,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.577,1.0,Outdoor,Connection module active,357.2,157.2,164.8,9.253823232,880,1294.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-12-16,,"Case List, RIL",,1.0,site,DAS,2024-12-16,site,0,1,1,1,2,5.62,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
82,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.588,1.0,Outdoor,Connection module active,243.2,157.2,172.8,6.606323711999999,750,1046.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-09,,"Case List, RIL",,1.0,site,DAS,2024-11-09,site,0,1,1,1,2,3.82,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
83,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.587,1.0,Outdoor,Connection module passive,227.2,117.2,174.0,4.63324416,480,708.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-12,,"Case List, RIL",,1.0,site,DAS,2024-11-12,site,0,1,1,1,2,2.66,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
84,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.597,1.0,Outdoor,Connection module passive,467.2,137.2,154.8,9.922655232,600,1061.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,6.41,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
85,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.585,1.0,Outdoor,Connection module active,223.2,167.2,162.8,6.075539711999999,720,1026.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,3.73,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
86,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.589,1.0,Outdoor,Connection module active,307.2,207.2,174.8,11.126341632,1250,1770.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2025-02-10,,"Case List, RIL",,1.0,site,DAS,2025-02-10,site,0,1,1,1,2,6.37,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
87,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.563,1.0,Outdoor,Connection module passive,147.2,107.2,142.8,2.253361152,280,411.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-12,,"Case List, RIL",,1.0,site,DAS,2024-11-12,site,0,1,1,1,2,1.58,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
88,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.566,1.0,Outdoor,Connection module active,257.2,197.2,164.8,8.358629632,1000,1425.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-12-04,,"Case List, RIL",,1.0,site,DAS,2024-12-04,site,0,1,1,1,2,5.07,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
89,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.567,1.0,Outdoor,Connection module active,217.2,167.2,162.8,5.912218751999999,720,1025.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-08-31,,"Case List, RIL",,1.0,site,DAS,2024-08-31,site,0,1,1,1,2,3.63,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
90,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.568,1.0,Outdoor,Connection module active,287.2,207.2,164.8,9.806892032,1060,1491.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-19,,"Case List, RIL",,1.0,site,DAS,2024-11-19,site,0,1,1,1,2,5.95,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
91,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.569,1.0,Outdoor,Connection module active,297.2,197.2,164.8,9.658572032,1220,1677.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-26,,"Case List, RIL",,1.0,site,DAS,2024-11-26,site,0,1,1,1,2,5.86,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
92,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.615,1.0,Outdoor,Connection module active,223.0,187.0,163.0,6.797263,840,1180.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-19,,"Case List, RIL",,1.0,site,DAS,2024-11-19,site,0,1,1,1,2,4.17,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
93,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.578,1.0,Outdoor,Connection module active,253.2,207.2,162.8,8.540982912,980,1390.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-09,,"Case List, RIL",,1.0,site,DAS,2024-11-09,site,0,1,1,1,2,5.25,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
94,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.579,1.0,Outdoor,Connection module active,223.2,167.2,162.8,6.075539711999999,720,1030.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,3.73,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
95,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.580,1.0,Outdoor,Connection module active,203.2,187.2,132.8,5.051584511999999,500,790.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,3.8,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
96,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.581,1.0,Outdoor,Connection module active,203.2,187.2,132.8,5.051584511999999,500,790.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-09,,"Case List, RIL",,1.0,site,DAS,2024-11-09,site,0,1,1,1,2,3.8,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
97,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.584,1.0,Outdoor,Connection module active,223.2,167.2,162.8,6.075539711999999,730,1036.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,3.73,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
98,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.582,1.0,Outdoor,Connection module active,203.2,187.2,132.8,5.051584511999999,500,790.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-09,,"Case List, RIL",,1.0,site,DAS,2024-11-09,site,0,1,1,1,2,3.8,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
99,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.586,1.0,Outdoor,Connection module active,243.2,207.2,162.8,8.203661312,950,1342.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,5.04,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
100,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.583,1.0,Outdoor,Connection module active,203.2,187.2,132.8,5.051584511999999,500,795.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-09,,"Case List, RIL",,1.0,site,DAS,2024-11-09,site,0,1,1,1,2,3.8,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
101,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.601,1.0,Outdoor,Connection module active,203.2,187.2,132.8,5.051584511999999,480,762.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-09,,"Case List, RIL",,1.0,site,DAS,2024-11-09,site,0,1,1,1,2,3.8,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
102,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.617,1.0,Outdoor,Screw M16x75,47.0,37.0,27.0,0.046953,10.7,15.7,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,0.17,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
103,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.610,1.0,Outdoor,HV Surge Arrester & others,150.0,110.0,192.0,3.168,314,546.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-10-13,,"Case List, RIL",,1.0,site,DAS,2024-10-13,site,0,1,1,1,2,1.65,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
104,477QGP51782859 / PS02 / 45183652,HVDC-ADOPT-SIM-0005,DAS,SCT-19LT-PRC-PO-004/45183652,13OP-03028.P.01.611,1.0,Outdoor,HV Surge Arrester & others,150.0,110.0,192.0,3.168,314,549.0,Non Stackable,8537 2099,USD,56056.784375,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,,,2024-11-12,,"Case List, RIL",,1.0,site,DAS,2024-11-12,site,0,1,1,1,2,1.65,,SIEMENS,,SIEMENS(SIM),,1,1,0,1,Port → Site,DAS
